""	"Protein.Code"	"A"	"D"	"G"	"C"	"F"	"B"	"E"	"p_adj"	"Method"	"Locus_Tag"	"sig_check"	"Cluster"	"Max"	"Min"	"Gene_Name"	"Protein_Product"
"A0A060HNQ7"	"A0A060HNQ7"	-0.377964473009227	-0.377964473009227	-0.377964473009227	-0.377964473009227	-0.377964473009227	-0.377964473009227	2.26778683805536	NA	"only in E"	"NVIE_006230"	NA	2	"E"	"G"	"NVIE_006230"	"protein of unknown function"
"A0A060HNG8"	"A0A060HNG8"	-0.377964473009227	-0.377964473009227	-0.377964473009227	-0.377964473009227	-0.377964473009227	-0.377964473009227	2.26778683805536	NA	"only in E"	"NVIE_005520"	NA	2	"E"	"D"	"pyrG"	"CTP synthase"
"A0A060HMW4"	"A0A060HMW4"	-0.377964473009227	-0.377964473009227	-0.377964473009227	-0.377964473009227	-0.377964473009227	-0.377964473009227	2.26778683805536	NA	"only in E"	"NVIE_003510"	NA	2	"E"	"C"	"dbh2"	"DNA polymerase IV"
"A0A060HMI9"	"A0A060HMI9"	-0.377964473009227	-0.377964473009227	-0.377964473009227	-0.377964473009227	-0.377964473009227	-0.377964473009227	2.26778683805536	NA	"only in E"	"NVIE_021080"	NA	2	"E"	"A"	"NVIE_021080"	"Kelch repeat-containing protein"
"A0A060HKY4"	"A0A060HKY4"	-0.377964473009227	-0.377964473009227	-0.377964473009227	-0.377964473009227	-0.377964473009227	-0.377964473009227	2.26778683805536	NA	"only in E"	"NVIE_016230"	NA	2	"E"	"F"	"hemB2"	"delta-aminolevulinic acid dehydratase"
"A0A060HIW1"	"A0A060HIW1"	-0.377964473009227	-0.377964473009227	-0.377964473009227	-0.377964473009227	-0.377964473009227	-0.377964473009227	2.26778683805536	NA	"only in E"	"NVIE_010350"	NA	2	"E"	"D"	"NVIE_010350"	"protein of unknown function"
"A0A060HHD9"	"A0A060HHD9"	-0.377964473009227	-0.377964473009227	-0.377964473009227	-0.377964473009227	-0.377964473009227	-0.377964473009227	2.26778683805536	NA	"only in E"	"NVIE_017420"	NA	2	"E"	"B"	"trm"	"N(2),N(2)-dimethylguanosine tRNA methyltransferase"
"A0A060HGX3"	"A0A060HGX3"	-0.377964473009227	-0.377964473009227	-0.377964473009227	-0.377964473009227	-0.377964473009227	-0.377964473009227	2.26778683805536	NA	"only in E"	"NVIE_006150"	NA	2	"E"	"C"	"birA"	"biotin-[acetyl-CoA-carboxylase] ligase"
"A0A060HGJ4"	"A0A060HGJ4"	-0.377964473009227	-0.377964473009227	-0.377964473009227	-0.377964473009227	-0.377964473009227	-0.377964473009227	2.26778683805536	NA	"only in E"	"NVIE_002640"	NA	2	"E"	"F"	"NVIE_002640"	"putative diphthine synthase"
"A0A060HFE9"	"A0A060HFE9"	-0.377964473009227	-0.377964473009227	-0.377964473009227	-0.377964473009227	-0.377964473009227	-0.377964473009227	2.26778683805536	NA	"only in E"	"NVIE_001400"	NA	2	"E"	"F"	"NVIE_001400"	"hypothetical protein"
"A0A060HGC8"	"A0A060HGC8"	-0.377964473009227	-0.377964473009227	-0.377964473009227	-0.377964473009227	-0.377964473009227	-0.377964473009227	2.26778683805536	NA	"only in E"	"NVIE_014430"	NA	2	"E"	"F"	"NVIE_014430"	"Methyltransferase type 12"
"A0A060HJN0"	"A0A060HJN0"	-0.377964473009227	-0.377964473009227	-0.377964473009227	-0.377964473009227	-0.377964473009227	-0.377964473009227	2.26778683805536	NA	"only in E"	"NVIE_014870"	NA	2	"E"	"G"	"NVIE_014870"	"protein of unknown function"
"A0A060HRW2"	"A0A060HRW2"	-0.432987932856899	-0.368189339048891	-0.481805840888632	-0.315827825222381	-0.361133715517481	-0.30337581270431	2.26332046623859	1.18172471874342e-09	"ANOVA"	"NVIE_020100"	"yes"	2	"E"	"G"	"NVIE_020100"	"protein of unknown function"
"A0A060HNA2"	"A0A060HNA2"	-0.515605181782897	-0.515605181782897	-0.164459913469144	-0.515605181782897	0.0111564573151843	-0.515605181782897	2.21572418328555	1.82991957981321e-12	"ANOVA"	"NVIE_026590"	"yes"	2	"E"	"C"	"NVIE_026590"	"protein of unknown function"
"A0A060HVT4"	"A0A060HVT4"	-0.533334887113572	-0.589908955559691	-0.325022302033179	-0.557298289494991	-0.00432685596360178	-0.205733961837058	2.21562525200209	0.000257669696057279	"Kruskal-Wallis"	"NVIE_028870"	"yes"	2	"E"	"D"	"NVIE_028870"	"3-demethylubiquinone-9 3-methyltransferase (modular protein)"
"A0A060HHB4"	"A0A060HHB4"	-0.493336488485654	-0.555498970308645	-0.243909334956365	-0.586439475160814	-0.0200681786078296	-0.323294496456702	2.22254694397601	4.95744363316979e-12	"ANOVA"	"NVIE_017150"	"yes"	2	"E"	"C"	"NVIE_017150"	"putative glyoxalase/bleomycin resistance domain protein"
"A0A060HNQ6"	"A0A060HNQ6"	-0.152515717226392	-1.12923056419707	0.111831501914579	-0.73829101807595	0.454431953380658	-0.473271355249396	1.92704519945357	0.00546237875583296	"ANOVA"	"NVIE_025110"	"yes"	2	"E"	"D"	"NVIE_025110"	"protein of unknown function, DUF54"
"A0A060HFZ2"	"A0A060HFZ2"	-0.298469118696831	-1.36076212993236	0.341976949477731	-0.424838288142437	0.291369969830892	-0.4201980066581	1.8709206241211	0.0596892493199956	"ANOVA"	"NVIE_003130"	"no"	2	"E"	"D"	"NVIE_003130"	"putative Glutamine amidotransferase class-I"
"A0A060HDV8"	"A0A060HDV8"	-0.136043673270519	-1.38694477563485	-0.195634908563661	-0.245174864837324	0.297930744203593	-0.281331180270686	1.94719865837345	0.107431431625126	"ANOVA"	"NVIE_006640"	"no"	2	"E"	"D"	"NVIE_006640"	"putative UspA domain protein"
"A0A060HGD4"	"A0A060HGD4"	-0.725730668826693	-0.865063179300674	0.187047922379544	-0.732075245805115	0.412347468383818	-0.256039593845195	1.97951329701432	4.88653101270308e-12	"ANOVA"	"NVIE_014480"	"yes"	2	"E"	"D"	"NVIE_014480"	"putative glyoxalase/bleomycin resistance domain protein"
"A0A060HK66"	"A0A060HK66"	-0.505951286263853	-0.783361064647456	0.0781000304608441	-0.764543643945183	0.512682271830912	-0.53467733648455	1.99775102904929	1.07212870109503e-15	"ANOVA"	"NVIE_014490"	"yes"	2	"E"	"D"	"NVIE_014490"	"protein of unknown function"
"A0A060HRG7"	"A0A060HRG7"	-0.712839708622447	-0.636253109507945	0.176763828466627	-0.629118379625558	0.283611162186203	-0.55021471566551	2.06805092276863	1.25994209451244e-09	"ANOVA"	"NVIE_015480"	"yes"	2	"E"	"A"	"NVIE_015480"	"conserved protein of unknown function"
"A0A060HGL0"	"A0A060HGL0"	-0.667372697035956	-0.684426311729359	-0.197971366622794	-0.946910673758735	0.496022519954013	0.024884185295373	1.97577434389746	2.36022747690013e-05	"ANOVA"	"NVIE_005320"	"yes"	2	"E"	"C"	"psmB1"	"proteasome, subunit beta"
"A0A060HN51"	"A0A060HN51"	-0.759373978242134	-0.67325728378682	-0.128685193297018	-0.875031189332736	0.814424997383427	-0.240045744959552	1.86196839223483	8.14321112318034e-05	"ANOVA"	"NVIE_007720"	"yes"	2	"E"	"C"	"NVIE_007720"	"putative methyltransferase type 11"
"A0A060HRK6"	"A0A060HRK6"	-0.657568219821957	-0.909853039777387	-0.190660146004217	-0.746764156733637	0.823723149349455	-0.172887700637743	1.85401011362549	1.24170120143048e-06	"ANOVA"	"NVIE_015810"	"yes"	2	"E"	"D"	"NVIE_015810"	"protein of unknown function DUF178"
"A0A060HG95"	"A0A060HG95"	0.386371654161279	-1.1333039526966	1.21510613036864	-1.32945742032765	0.42896632299891	-0.506661517721726	0.938978783217142	0.00191937481308228	"ANOVA"	"NVIE_004330"	"yes"	2	"G"	"C"	"cbiD"	"cobalt-precorrin-6A synthase [deacetylating]"
"A0A060HNI3"	"A0A060HNI3"	0.117735013412186	-1.10403188942794	1.32185751400062	-1.34705738458107	0.264930612448502	-0.28112981610016	1.02769595024787	0.000568318296050925	"ANOVA"	"NVIE_027460"	"yes"	2	"G"	"C"	"glyS"	"glycine--tRNA ligase"
"A0A060HJE4"	"A0A060HJE4"	0.272247355723774	-1.1265210695431	0.53919322344099	-1.57471043018822	0.393952911833435	0.194554379954585	1.30128362877854	0.00315390743026933	"ANOVA"	"NVIE_014030"	"yes"	2	"E"	"C"	"NVIE_014030"	"LOR/SDH bifunctional protein"
"A0A060HHQ0"	"A0A060HHQ0"	-0.567737710109647	-0.795910039663793	1.02293006573353	-1.63657594494766	0.614328299866279	0.600248884305886	0.762716444815406	0.0570670623370703	"ANOVA"	"NVIE_008670"	"no"	2	"G"	"C"	"purD"	"phosphoribosylamine--glycine ligase"
"A0A060HK15"	"A0A060HK15"	-0.929999911578041	-0.929999911578041	0.930655396735373	-0.196975833638189	0.588754110242415	-0.929999911578041	1.46756606139452	0.000123828806610063	"ANOVA"	"NVIE_016010"	"yes"	2	"E"	"A"	"NVIE_016010"	"GCN5-related N-acetyltransferase"
"A0A060HTL3"	"A0A060HTL3"	-0.573058101069053	-0.972064214365037	1.2576628082434	-0.779021922495045	0.525854486914908	-0.758142408550633	1.29876935132146	0.194151974975465	"ANOVA"	"NVIE_025260"	"no"	2	"E"	"D"	"NVIE_025260"	"putative Inositol-1-monophosphatase"
"A0A060HF26"	"A0A060HF26"	-0.630214567032245	-0.630214567032245	0.844970280638644	-0.630214567032245	-0.232813530050878	-0.630214567032245	1.90870151754122	0.000832932433285262	"Kruskal-Wallis"	"NVIE_010340"	"yes"	2	"E"	"B"	"NVIE_010340"	"protein of unknown function"
"A0A060HFM6"	"A0A060HFM6"	-0.651125993539218	-0.901304895516194	0.821104865987123	-0.309030266970266	-0.249221296464732	-0.60027246800968	1.88985005451297	1.68300804071427e-14	"ANOVA"	"NVIE_002050"	"yes"	2	"E"	"D"	"argD2"	"acetylornithine aminotransferase"
"A0A060HTQ2"	"A0A060HTQ2"	-0.580816639179183	-0.580816639179183	1.23248459632826	-0.580816639179183	-0.580816639179183	-0.580816639179183	1.67159859956766	0.0705983867931327	"ANOVA"	"NVIE_025560"	"no"	2	"E"	"D"	"NVIE_025560"	"phosphoglycolate phosphatase"
"A0A060HUU0"	"A0A060HUU0"	-0.355511232152266	-0.566680061750192	0.927641716455192	-0.973837345878596	-0.206990309736204	-0.639097088628502	1.81447432169057	0.307136632843727	"ANOVA"	"NVIE_029140"	"no"	2	"E"	"C"	"NVIE_029140"	"putative cyclase"
"A0A060HLE3"	"A0A060HLE3"	0.927123688107459	-1.39166456663388	1.35872735694249	-0.829977662651825	-0.221721201340938	-0.472217074708246	0.629729460284934	0.129045844273398	"ANOVA"	"NVIE_020580"	"no"	2	"G"	"D"	"hisI"	"phosphoribosyl-AMP cyclohydrolase"
"A0A060HDA2"	"A0A060HDA2"	0.587823239423581	-1.96790486596346	0.198164911675066	-0.145092581956259	0.0581689700068869	-0.0412763556035999	1.31011668241779	0.00846249174335312	"ANOVA"	"NVIE_005130"	"yes"	2	"E"	"D"	"NVIE_005130"	"protein of unknown function DUF171"
"A0A060HMM3"	"A0A060HMM3"	1.12640858951648	-1.52504632836629	-0.198178620573465	-0.910030923235344	0.327571588759236	-0.0167273944806921	1.19600308838007	0.00509012162592886	"ANOVA"	"NVIE_002310"	"yes"	2	"E"	"D"	"NVIE_002310"	"hypothetical protein"
"A0A060HG05"	"A0A060HG05"	0.896490507241773	-0.917448653037346	-0.0878145811917637	-0.74062132314883	-1.1020605707032	0.39274518187868	1.55870943896069	0.00109469708943186	"ANOVA"	"NVIE_001180"	"yes"	2	"E"	"F"	"NVIE_001180"	"protein of unknown function"
"A0A060HND7"	"A0A060HND7"	0.269248220975151	-1.37611275751951	0.788193306851842	-0.856542183996384	-0.675255596862301	0.419854464334423	1.43061454621677	0.0273801351352964	"ANOVA"	"NVIE_008560"	"yes"	2	"E"	"D"	"ilvB"	"acetolactate synthase, large subunit"
"A0A060HFV5"	"A0A060HFV5"	-0.00241955724238803	-0.855528824731962	0.475715971131876	-0.747379121885418	-1.08244955229987	0.448429149740856	1.76363193528691	0.0410491390721905	"ANOVA"	"NVIE_012510"	"yes"	2	"E"	"F"	"NVIE_012510"	"putative digeranylgeranylglycerophospholipid reductase"
"A0A060HKS1"	"A0A060HKS1"	0.0883439607945189	-0.677023770737571	1.15712263713342	-0.952209728652619	-0.806128560072732	-0.387505610029008	1.57740107156399	0.00358764216979916	"ANOVA"	"NVIE_028400"	"yes"	2	"E"	"C"	"NVIE_028400"	"radical SAM domain protein"
"A0A060HK34"	"A0A060HK34"	0.435375619543999	-0.320490876178916	1.1470599752815	-1.41445865607213	-1.07559724370375	0.124027109610691	1.10408407151861	0.214050030136494	"ANOVA"	"NVIE_026250"	"no"	2	"G"	"C"	"NVIE_026250"	"Deoxyribonuclease/rho motif related TRAM protein"
"A0A060HME7"	"A0A060HME7"	-0.791224940017957	-1.46425953782099	-0.028015061268423	-0.293333681228362	1.56941606499671	0.797448394929243	0.209968760409768	0.233550808933859	"ANOVA"	"NVIE_001620"	"no"	2	"F"	"D"	"rpiA"	"ribose-5-phosphate isomerase"
"A0A060HVF9"	"A0A060HVF9"	-1.20505768299065	-1.04163499263162	0.0544280655178594	-0.56667048705002	1.52998723273417	0.76065414379823	0.468293720622035	2.0559303896268e-05	"ANOVA"	"NVIE_027500"	"yes"	2	"F"	"A"	"NVIE_027500"	"putative NADPH-dependent F420 reductase"
"A0A060HR46"	"A0A060HR46"	-1.16844228911722	-1.22350335484994	-0.0205407256090357	-0.225239924973836	1.57907785605279	0.657332185446171	0.401316253051089	7.09100352261534e-07	"ANOVA"	"NVIE_017220"	"yes"	2	"F"	"D"	"NVIE_017220"	"5'-methylthioadenosine phosphorylase"
"A0A060HEX9"	"A0A060HEX9"	-1.540687132664	-0.829647220134425	0.382988436184083	-0.0929091472841103	1.10977902587462	1.22013088229423	-0.249654844270398	0.00587502250378899	"ANOVA"	"NVIE_000060"	"yes"	2	"B"	"A"	"ilvA"	"threonine ammonia-lyase"
"A0A060HQX2"	"A0A060HQX2"	-1.4251074386346	-1.19573840274519	0.16175837303891	-0.0875823638161988	1.02118472554492	1.14944099519256	0.376044111419612	0.0103864946323199	"ANOVA"	"NVIE_013350"	"yes"	2	"B"	"A"	"NVIE_013350"	"Micrococcal nuclease domain protein"
"A0A060HMU1"	"A0A060HMU1"	-1.57996704151783	-0.583249798418206	0.216424277048615	0.0960652777074034	1.73231554909201	0.282284311464565	-0.163872575376561	2.08560224039322e-06	"ANOVA"	"NVIE_003210"	"yes"	2	"F"	"A"	"proS"	"proline--tRNA ligase"
"A0A060HE93"	"A0A060HE93"	-1.6774891634017	-0.114506875144119	-0.274476647618483	-0.192085652679544	1.58989303431839	0.727631170470699	-0.0589658659452367	0.000203305334243973	"ANOVA"	"NVIE_007650"	"yes"	2	"F"	"A"	"ilvE1"	"branched-chain amino-acid aminotransferase"
"A0A060HGG2"	"A0A060HGG2"	-0.872290828651779	-0.19609427393313	-0.406304658792941	-0.167558149724275	2.01614296970398	0.473645123161451	-0.8475401817633	7.07316246826546e-06	"ANOVA"	"NVIE_002250"	"yes"	2	"F"	"A"	"NVIE_002250"	"putative cupredoxin"
"A0A060HUN4"	"A0A060HUN4"	-0.841852581299266	-1.07527568043973	0.0926166234729102	-0.337067070022875	1.42158787789227	1.29686355163186	-0.556872721235168	0.0425268814736765	"ANOVA"	"NVIE_025270"	"yes"	2	"F"	"D"	"NVIE_025270"	"oligosaccharyl transferase STT3"
"A0A060HH43"	"A0A060HH43"	-0.752609299159568	-0.536448036980616	-0.594880962575553	-0.324607769400022	1.63538446199373	1.24778050420324	-0.674618898081208	2.28356592645452e-15	"ANOVA"	"NVIE_006720"	"yes"	2	"F"	"A"	"sucD"	"succinyl-CoA ligase (ADP-forming) alpha subunit"
"A0A060HDX2"	"A0A060HDX2"	-0.686525484954991	-0.670124790233854	-0.595316467183165	-0.198963424794064	1.65808839916481	1.19902881487458	-0.706187046873315	1.07212870109503e-15	"ANOVA"	"NVIE_006730"	"yes"	2	"F"	"E"	"sucC"	"succinyl-CoA ligase (ADP-forming) beta subunit"
"A0A060HC34"	"A0A060HC34"	-0.631169851739365	-1.0997785448499	-0.959702287906299	0.0744451448875315	1.60762488066877	0.935837534184696	0.0727431247545594	0.106137907824188	"ANOVA"	"NVIE_001510"	"no"	2	"F"	"D"	"cofD"	"LPPG:FO 2-phospho-L-lactate transferase"
"A0A060HH45"	"A0A060HH45"	-0.866023132945271	-0.917489487574975	-0.646362875856339	-0.393607169362287	1.66463295069663	1.02272848414889	0.136121230893344	2.39117950171225e-06	"ANOVA"	"NVIE_004790"	"yes"	2	"F"	"D"	"NVIE_004790"	"hypothetical protein"
"A0A060HCK2"	"A0A060HCK2"	-0.921458696727211	-1.1009868341514	-0.928990361382925	-0.0262200475163728	1.24081535600716	0.984826744449668	0.752013839321076	5.00936149292293e-05	"ANOVA"	"NVIE_002630"	"yes"	2	"F"	"D"	"NVIE_002630"	"pentapeptide repeat protein"
"A0A060HPY2"	"A0A060HPY2"	-1.36757089682207	-0.866409576969687	-0.749759503154636	0.569534836673072	1.06813451243624	1.14511085878679	0.200959769050295	5.28161787683844e-07	"ANOVA"	"NVIE_013720"	"yes"	2	"B"	"A"	"accA"	"biotin carboxyl carrier protein of putative acetyl-CoA/ propionyl-CoA carboxylase"
"A0A060HQG4"	"A0A060HQG4"	-0.870162862237566	-0.640634225972381	-1.26480620598922	0.394163923128208	1.2790557413751	1.19682949251061	-0.0944458628147393	0.000298930235484089	"ANOVA"	"NVIE_1185"	"yes"	2	"F"	"G"	"nuoC"	"NADH-quinone oxidoreductase subunit C"
"A0A060HFY2"	"A0A060HFY2"	-0.694713285208581	-0.979799258635346	-0.815820975114223	0.675344514869223	1.13152269278734	1.32198977595418	-0.638523464652597	0.0225714164383851	"ANOVA"	"NVIE_002990"	"yes"	2	"B"	"D"	"NVIE_002990"	"hypothetical protein"
"A0A060HVN7"	"A0A060HVN7"	0.0514202364903694	-1.0007436173044	-1.43500572394667	0.666188779410177	0.961171489792574	1.17925520656282	-0.422286371004858	0.259185690299104	"ANOVA"	"NVIE_028430"	"no"	2	"B"	"G"	"amoB"	"ammonia monooxygenase subunit B"
"A0A060HFY0"	"A0A060HFY0"	-0.386721261197221	-0.678907237195394	-1.5219568435485	-0.10536430880816	1.28641230177275	1.16045960344563	0.246077745530885	2.48618526334431e-05	"ANOVA"	"NVIE_000990"	"yes"	2	"F"	"G"	"NVIE_000990"	"hypothetical protein"
"A0A060HL93"	"A0A060HL93"	-0.129503964083457	-0.479744618827459	-1.84888107692331	-0.0446509932600481	0.813663006679743	1.19392408767625	0.495193558738282	8.39319038931433e-05	"ANOVA"	"NVIE_017160"	"yes"	2	"B"	"G"	"NVIE_017160"	"4-hydroxybutyryl-CoA dehydratase"
"A0A060HPJ0"	"A0A060HPJ0"	0.332839113453505	-1.39441660792515	-1.31029059049005	0.0308441703060284	0.737745011093151	1.2474467706042	0.35583213295832	0.0231487515717571	"ANOVA"	"NVIE_027780"	"yes"	2	"B"	"D"	"NVIE_027780"	"hypothetical protein"
"A0A060HKE5"	"A0A060HKE5"	-1.00076247747361	-0.0218556111485881	-1.19177361969064	-0.769075155157925	1.05761106375253	0.881704755852738	1.04415104386549	4.32192741944817e-08	"ANOVA"	"NVIE_015060"	"yes"	2	"F"	"G"	"NVIE_015060"	"luciferase-like monooxygenase family protein"
"A0A060HRD3"	"A0A060HRD3"	-0.88439897070897	-0.0881037712886542	-1.09005353876292	-0.877285749099373	1.45613570501802	0.616941668684444	0.866764656157452	0.0186344198656295	"ANOVA"	"NVIE_015170"	"yes"	2	"F"	"G"	"purB"	"adenylosuccinate lyase"
"A0A060HFT7"	"A0A060HFT7"	-0.648403990729384	0.0791128766139103	-1.52010465213432	-0.574182441285482	1.46319909094877	0.411108627581902	0.789270489004598	0.0591331947088302	"ANOVA"	"NVIE_012310"	"no"	2	"F"	"G"	"NVIE_012310"	"putative carbohydrate kinase"
"A0A060HT52"	"A0A060HT52"	-1.14145336673724	-0.639157659913174	-1.07171911191368	-0.0582682682648618	1.22175820709611	0.514419399346434	1.17442080038641	0.164319430975856	"ANOVA"	"NVIE_020660"	"no"	2	"F"	"A"	"cbiE"	"cobalt-precorrin-6Y C(5,15)-methyltransferase"
"A0A060HQ70"	"A0A060HQ70"	-0.618483295460703	-0.728083639688113	-1.33121594090031	-0.0588502387069312	1.3651080992559	0.181920846994328	1.18960416850582	0.000113839379787492	"ANOVA"	"NVIE_014550"	"yes"	2	"F"	"G"	"NVIE_014550"	"Nitrogen regulatory protein P-II"
"A0A060HR06"	"A0A060HR06"	-0.730957576176439	-0.449165222830313	-1.35032090394814	-0.355817605772726	1.32254069802973	0.368185348343292	1.19553526235459	0.0801308579866691	"ANOVA"	"NVIE_016730"	"no"	2	"F"	"G"	"NVIE_016730"	"Surface associated S-layer protein"
"A0A060HKK3"	"A0A060HKK3"	-0.678354781480191	-0.628315815319428	-1.33931724494698	-0.201743867874812	1.53984343717508	0.44878678415837	0.859101488287972	7.62109650849014e-06	"ANOVA"	"NVIE_017410"	"yes"	2	"F"	"G"	"NVIE_017410"	"conserved protein of unknown function"
"A0A060HIQ7"	"A0A060HIQ7"	-0.817387852663188	-0.188809017051095	-1.38677738182832	-0.0158806395457343	1.15692172557827	-0.164820476878858	1.41675364238892	0.00311849688543527	"ANOVA"	"NVIE_2245"	"yes"	2	"E"	"G"	"ribH"	"riboflavin synthase, beta subunit"
"A0A060HL98"	"A0A060HL98"	-1.3102348691708	0.14165501515844	-1.27183384473448	-0.099669792497945	0.989928087809298	0.298488496160775	1.25166690727472	0.0760782658536347	"ANOVA"	"NVIE_020210"	"no"	2	"E"	"A"	"nadE"	"NH(3)-dependent NAD(+) synthetase"
"A0A060HK06"	"A0A060HK06"	-0.952269486139095	-0.106457695313545	-0.900062195081193	0.0165258372383027	2.03575200281769	0.20105433884015	-0.294542802362308	0.00878414722058777	"ANOVA"	"NVIE_025930"	"yes"	2	"F"	"A"	"NVIE_025930"	"putative 4a-hydroxytetrahydrobiopterin dehydratase"
"A0A060HFS4"	"A0A060HFS4"	-0.947022644577366	-0.477061056639089	-0.767540064548211	0.131632819726693	2.05668455716259	-0.138273706488199	0.141580095363585	0.00292648028337405	"ANOVA"	"NVIE_012160"	"yes"	2	"F"	"A"	"glnA"	"glutamate-ammonia ligase / Glutamine synthetase"
"A0A060HQF2"	"A0A060HQF2"	-1.48901238583948	0.324449549887674	-1.08882942256368	0.590398995925258	1.43856878429587	-0.0439780265306684	0.268402504825035	0.224789140658382	"ANOVA"	"NVIE_015250"	"no"	2	"F"	"A"	"NVIE_015250"	"putative signal transduction histidine kinase, with PAS, phosphoacceptor and ATP binding domain"
"A0A060HN22"	"A0A060HN22"	-0.136414363570879	-0.020004116357356	-1.45556431700549	-0.391170836059575	1.4770017501112	1.09654963060447	-0.570397747722366	0.0841022653554409	"ANOVA"	"NVIE_004270"	"no"	2	"F"	"G"	"NVIE_004270"	"hypothetical protein"
"A0A060HI70"	"A0A060HI70"	-0.264228119289791	-0.27271500277225	-1.41020780712082	-0.258009955119629	1.92517447631302	0.305917695040574	-0.025931287051106	0.00932167941256785	"ANOVA"	"NVIE_007710"	"yes"	2	"F"	"G"	"NVIE_007710"	"hypothetical protein"
"A0A060HF07"	"A0A060HF07"	-0.721428590686045	0.0360973787711177	-0.401931608426275	-1.37075790062327	1.79355481042627	0.33982231217395	0.32464359836426	0.0645316688584205	"ANOVA"	"NVIE_010180"	"no"	2	"F"	"C"	"NVIE_010180"	"hypothetical protein"
"A0A060HG90"	"A0A060HG90"	-1.23095449220422	-0.406943327699751	-0.276882179279423	-0.815418865234803	1.51655425023859	1.12700164179047	0.0866429723891356	1.10848294324439e-05	"ANOVA"	"NVIE_001920"	"yes"	2	"F"	"A"	"NVIE_001920"	"protein of unknown function"
